songid,track,artist,region,datee,position,streams,danceability,energy,song_key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_sig,country_name,rank,score,high,low,gdp,fam,health,freedom,gen,trust,dys
5bm2GTEiU87Z95jX03y2Qk,Do Teto Ao Chão - Ao Vivo,Matheus & Kauan,br,8/4/17,196,44603,0.648,0.794,0,-4.87,1,0.135,0.12,0,0.765,0.656,134.309,157138,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
4KKcXVCj9Bzh6g0US9owtG,Manboy,Sabina Ddumba,se,12/11/17,94,28869,0.526,0.696,0,-6.072,1,0.0406,0.014,2.95E-06,0.232,0.443,117.824,217493,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5xVJU6DJHnmHnbbKS56yCC,4 da manhã,UM44K,br,12/31/17,89,119109,0.794,0.474,2,-6.993,0,0.0387,0.66,0,0.112,0.857,111.971,216429,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
3tddzXTgneWrkV2cYNUBZe,Deja De Llorar,El Polaco,uy,12/31/17,193,1264,0.75,0.943,11,-4.28,1,0.228,0.279,0,0.0808,0.779,90.095,146240,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
6iHkZiRJcULoqasbboOgig,23,Maluma,py,12/30/17,189,1161,0.833,0.524,8,-7.707,1,0.216,0.168,1.21E-06,0.339,0.541,133.993,220613,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7vnEuDZTbPRu5ThYoMv7G0,Louis Louis,Kay One,at,9/10/17,107,2621,0.688,0.652,0,-6.774,1,0.13,0.284,0,0.171,0.716,107.912,217601,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
6sMPwcpYtxm1mlgYbp1B0t,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,py,2/21/17,109,1078,0.785,0.838,7,-5.951,0,0.0381,0.362,6.43E-06,0.139,0.765,100.066,215453,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
73LBQYWHf0XkqLb5qJ3gTD,Michi,Green Boys,jp,3/10/17,191,1130,0.701,0.857,10,-3.458,1,0.0436,0.44,0,0.318,0.719,94.955,245653,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
5A4QP4EpcPxD5CapYSJfeV,Dirty Work,Austin Mahone,jp,12/9/17,161,3953,0.793,0.678,1,-3.643,1,0.0732,0.256,0,0.102,0.887,104.985,188133,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
0Dou2nphs2oZYr7uOcW1YI,Ropa Interior,Justin Quiles,py,12/30/17,194,1151,0.759,0.807,6,-4.665,0,0.0363,0.263,0,0.082,0.681,92.031,215306,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
50OuWHjxD7Ux6CRVt6OYNp,Negla,XXX Rottweiler hundar,is,7/8/17,89,1022,0.681,0.876,11,-6.261,0,0.0442,0.0574,1.17E-06,0.0998,0.463,144.034,250000,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
5SnQDj5REQVvAdSlhqkEcE,Malbec (Part. Dennis Dj) - Ao Vivo,Henrique & Diego,br,12/31/17,165,69737,0.701,0.957,4,-2.974,0,0.0887,0.419,0,0.945,0.819,129.05,213600,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
53M4eIiYMwZr6ZfZkTNPDu,Tvillingen,Darin,se,12/31/17,86,66601,0.591,0.773,6,-7.04,0,0.0458,0.0712,0,0.183,0.853,104.922,182253,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
6GG2tkV9PRYGN5rniXPFXZ,Cash Machine,DRAM,us,2/11/17,199,154821,0.745,0.669,9,-3.613,1,0.129,0.522,0,0.154,0.699,143.164,181154,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
1LTxGBL6yKtfmW3K8EvbSY,Partiu,MC Kekel,py,5/12/17,151,1021,0.825,0.83,6,-5.169,1,0.0593,0.601,0.00105,0.064,0.758,129.911,171240,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7McVnXcGdaVAzjKpN1BWPb,Bon Voyage,Miami Yacine,at,10/12/17,47,5766,0.792,0.728,6,-5.449,1,0.12,0.0695,0,0.143,0.676,116.938,150090,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
4z3GJkrtH97Bj6fRta983T,Robarte un Beso,Carlos Vives,py,11/9/17,13,8858,0.748,0.884,10,-3.556,1,0.0501,0.0902,0,0.361,0.678,95.046,193159,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
64jPCnJr4UliL9YhAQaVFc,Bukan Untukku,Hyper Act,my,12/18/17,198,4386,0.407,0.718,11,-5.949,0,0.032,0.175,0,0.33,0.348,163.031,218688,4,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
4BtGQ89Xgmf9NmnFD9RBRc,Komm wir chillen (feat. Yonii & Bausa) - Bonustrack,Capo,de,12/30/17,144,49192,0.716,0.769,7,-6.025,1,0.232,0.0161,0,0.0983,0.572,102.007,290000,4,Germany,16,6.951000214,7.005381569,6.896618858,1.487923384,1.472520351,0.798950732,0.562511384,0.33626917,0.276731938,2.015769958
0G7EOUEIh1cox6mPZktdMH,Dele,Taco Hemingway,pl,12/30/17,116,8925,0.838,0.45,0,-9.634,1,0.24,0.437,0,0.168,0.49,93.978,207960,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
6vBeZiyYQmb0eD1Fj3RThI,Naistumichiu,CHANO,uy,10/5/17,180,1157,0.589,0.846,1,-4.288,0,0.0317,0.145,0,0.754,0.641,96.963,179747,4,Uruguay,28,6.453999996,6.545906218,6.362093775,1.217559695,1.412227869,0.719216824,0.579392254,0.175096929,0.178061873,2.172409534
5MT96Zz0ymUJNm8obKZQr0,Soy Peor,Bad Bunny,py,12/31/17,102,1982,0.732,0.605,0,-3.15,0,0.086,0.679,0.0029,0.114,0.143,115.942,257328,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
0Or4rCFurYpUxYh0bbpxRY,Solteiro de Novo - Ao Vivo,Wesley Safadão,br,8/20/17,179,37961,0.629,0.954,9,-3.719,1,0.0516,0.0893,0,0.0788,0.87,163.104,148304,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
2MHiE76HdeJznaQtrLwBug,I En Stjerneregn Af Sne,Mads Langer,dk,12/27/17,151,8750,0.44,0.692,0,-5.374,1,0.0492,0.318,0,0.0922,0.298,78.393,204947,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
5sWeVXwpdXhS88GbbQNxnI,Säg nåt som får mig att stanna,Norlie & KKV,se,12/30/17,154,17782,0.665,0.774,8,-5.436,1,0.0942,0.248,0,0.0991,0.405,97.054,203120,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
36SHbxigbf4iSCHdQVgy6V,San,Orelsan,be,11/30/17,197,3251,0.624,0.8,1,-6.061,1,0.436,0.396,0,0.0843,0.332,115.198,242333,4,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
6zZw7RPIs3IxDghP4UvWcY,Esqueci Como Namora,Nego do Borel,br,12/31/17,70,144690,0.9,0.783,8,-5.458,0,0.3,0.289,0,0.182,0.815,98.063,182627,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,Oasis,au,12/31/17,176,34714,0.378,0.896,2,-4.066,1,0.0407,0.000452,0,0.194,0.469,174.302,258773,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
4oWGtWd4deNrZZOopdmCwz,Se Não Acordar Amanhã,Piruka,pt,12/31/17,67,5463,0.712,0.522,7,-7.337,1,0.127,0.652,9.39E-06,0.0821,0.477,145.006,204760,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
3X5zRkzlpTiajlkI9QXQUz,Meu Amor - Ao Vivo,Henrique & Juliano,br,12/31/17,93,113475,0.403,0.871,4,-5.643,1,0.125,0.595,8.69E-06,0.352,0.775,175.053,171307,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
4hnXCdg80boIlTHyWgmV0r,Deli Kan,Melike Şahin,tr,12/4/17,179,8026,0.574,0.515,4,-10.12,0,0.0426,0.854,3.56E-05,0.134,0.256,133.845,248465,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
4MV2H0Jeh08sv5L5IU7fGn,Deja Vu,Scarlet Pleasure,dk,12/31/17,85,31959,0.857,0.539,5,-9.149,0,0.242,0.415,6.31E-06,0.34,0.703,104.969,209091,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
3jpqMaJREkmVDYlRvW1qWC,Me llamas,Piso 21,py,3/25/17,133,1011,0.776,0.735,7,-5.34,0,0.0502,0.139,0,0.0693,0.663,93.017,188472,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
5PB8zB1MOZASboLquvinMF,Reggaetón Lento (Remix),CNCO,gr,11/25/17,70,1081,0.623,0.909,4,-3.079,0,0.0758,0.158,0,0.0972,0.651,93.984,188787,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
61mnlyQlnPuq1GEX0LxIWh,Live Up To My Name,Baka Not Nice,ca,12/31/17,169,25289,0.943,0.495,6,-5.964,0,0.18,0.0575,0,0.0952,0.573,129.971,180748,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
4C1Smq2t3MVOPzsUPWW0oX,Fever,Vybz Kartel,pa,2/24/17,136,1077,0.891,0.62,7,-7.463,1,0.244,0.139,1.61E-05,0.0805,0.404,98.093,204500,4,Panama,30,6.452000141,6.557130716,6.346869566,1.233748436,1.373192549,0.706156135,0.550026834,0.210556939,0.070983924,2.307199955
2a0u6wN15zIfSzgfhbsjd1,Chodź,Taco Hemingway,pl,12/31/17,113,15166,0.849,0.549,9,-7.44,1,0.262,0.42,0,0.193,0.496,140.029,208653,4,Poland,46,5.97300005,6.053908341,5.892091758,1.291787863,1.44571197,0.699475348,0.520342112,0.158465967,0.059307806,1.797722816
40dXejNIzrBxnqraepPUky,"Saufen morgens, mittags, abends",Ingo ohne Flamingo,at,12/31/17,152,4266,0.866,0.727,4,-6.493,1,0.0516,0.268,0.000237,0.0788,0.827,125.004,242974,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
209gZgcfLq2aUuu51vOWBl,Hey DJ,CNCO,py,12/31/17,48,4811,0.792,0.819,5,-5.418,1,0.0867,0.0309,0,0.389,0.433,89.98,205520,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
7uXAWHUWb9XiR7tXoLw4uD,Helwa,Gilli,dk,12/31/17,122,25800,0.769,0.648,5,-5.951,0,0.073,0.176,9.78E-05,0.133,0.708,121.018,210248,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
49Fu8EcEOZ9OnpM1XpPpyU,Loucos,Matias Damásio,pt,12/31/17,144,3481,0.514,0.573,10,-9.093,1,0.241,0.525,2.28E-05,0.0942,0.355,90.046,270053,4,Portugal,89,5.195000172,5.285041733,5.10495861,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,1.107682705
1dbWrAchrTMYxhbCjbtg6X,Gotta Thing About You,FO&O,se,6/4/17,191,14953,0.559,0.729,3,-5.098,1,0.0315,0.0278,0,0.284,0.747,135.072,176853,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
5fpujciVjGBhnR2XFx06E7,Ya Salam,Kurdo,at,12/30/17,162,2568,0.932,0.728,6,-5.97,1,0.229,0.0617,0,0.0461,0.815,108.01,218600,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
3W3vuTYWb5k8yNgrnYWJuf,Baby,Zuna,at,5/29/17,157,1877,0.484,0.749,10,-5.802,0,0.376,0.0452,0,0.147,0.521,112.991,210420,5,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
1EF6lZrvbCuLwPUKJ7Pfrg,Lento,Nfasis,do,3/18/17,159,1077,0.831,0.545,11,-8.733,0,0.0847,0.0256,0.00618,0.207,0.729,95.968,111282,4,Dominican Republic,86,5.230000019,5.349060885,5.110939153,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516
0ve9Tpz8Yw0I4eXhWsy21o,ワタリドリ,[Alexandros],jp,12/31/17,18,12154,0.508,0.964,9,-4.077,1,0.0831,0.00141,0,0.197,0.609,134.982,248707,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,au,12/30/17,192,21352,0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,292987,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
36RlgMp6EFHKc2NEQ882nF,Overleve,Ukendt Kunstner,dk,10/16/17,193,7574,0.516,0.394,11,-11.324,0,0.274,0.662,0.00268,0.547,0.0393,118.007,433535,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
2EadNtMlpFIVWvBsNASNJW,Každý Ráno,Chinaski,cz,12/30/17,192,1395,0.563,0.665,8,-5.84,1,0.0294,0.00592,0,0.102,0.186,120.092,241195,4,Czech Republic,23,6.609000206,6.683862463,6.534137949,1.352682352,1.433885217,0.754444003,0.490946174,0.088106759,0.036872927,2.451861858
7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,MadeinTYO,us,1/22/17,189,131641,0.779,0.455,1,-15.025,1,0.28,0.0542,0,0.177,0.197,140.181,153429,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
3LFG5DqNQRK0yL6WNMw99P,Ciumento Eu - Ao Vivo,Henrique & Diego,br,12/31/17,109,96924,0.483,0.904,8,-3.794,1,0.0656,0.118,0,0.953,0.819,163.901,217573,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
4DfxFGwreu9BquiLRClwh8,Hum With Me,John De Sohn,se,12/30/17,99,23520,0.653,0.708,10,-5.385,1,0.0345,0.109,0.0011,0.163,0.347,111.924,167871,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
1yDQHmQ4uxcC3qrYpd702l,Cry out,ONE OK ROCK,jp,3/30/17,169,1350,0.341,0.977,5,-2.013,1,0.203,0.0022,0,0.148,0.149,168.068,227640,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
43PuMrRfbyyuz4QpZ3oAwN,Exchange,Bryson Tiller,us,12/31/17,183,182116,0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,194613,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
1sBhJGPUKrdRycgKxve70v,Hot2Touch,Felix Jaehn,gr,8/8/17,68,1116,0.755,0.719,1,-5.316,0,0.0421,0.000875,1.53E-05,0.326,0.813,121.986,160826,4,Greece,87,5.227000237,5.325246169,5.128754304,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563
1nfyE13arjOuO54HH0zmqj,Esperándote,Manuel Turizo,py,12/31/17,55,3587,0.697,0.648,7,-7.123,1,0.128,0.425,0,0.191,0.313,186.125,199813,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
3sdDgcU2XvO8EwkUsIe7VW,Want Her,Mustard,ca,5/4/17,181,21132,0.831,0.62,5,-6.236,0,0.0452,0.0702,0.000779,0.111,0.396,101.029,275560,4,Canada,7,7.315999985,7.384402835,7.247597134,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516,2.187264442
62HFUYpmzbNzCA2WjKAzTW,Tergantung Sepi,Haqiem Rusli,my,12/31/17,102,6450,0.475,0.362,9,-8.022,0,0.0275,0.598,0,0.187,0.173,129.773,256036,3,Malaysia,42,6.084000111,6.179979637,5.988020585,1.29121542,1.284646034,0.618784428,0.402264982,0.41660893,0.065600708,2.004448891
0sca1GWjRFxM081N1hrO6N,Bir Beyaz Orkide,Cihan Mürtezaoğlu,tr,12/30/17,179,8505,0.648,0.468,9,-10.704,0,0.03,0.662,0.00205,0.112,0.533,91.995,225080,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
6HHaM2ejqVrDChGMDFbuaP,Elsk Mig,Medina,dk,4/12/17,190,8264,0.489,0.443,4,-6.968,0,0.0466,0.675,0,0.407,0.236,159.46,206625,4,Denmark,2,7.521999836,7.581728065,7.462271607,1.482383013,1.551121593,0.792565525,0.626006722,0.355280489,0.400770068,2.313707352
4JnIqjjkvaepfs6yeQGM8F,A.I. am Human,Monkey Majik,jp,2/20/17,156,1202,0.648,0.816,10,-7.176,0,0.0704,0.00258,1.16E-05,0.148,0.872,119.956,209480,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
4QQQy4piBADsklMVcueNAH,O Shit,JóiPé,is,12/31/17,9,3820,0.895,0.478,1,-13.845,1,0.23,0.073,0.00292,0.14,0.502,105.037,136620,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,br,12/31/17,150,72420,0.599,0.65,9,-4.394,1,0.0263,0.695,0,0.969,0.346,91.989,174920,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
6Nfxc11h4ix0HBprB9Rj6L,Cuando Acaba el Placer,Los 4,pe,12/31/17,82,12365,0.788,0.575,9,-14.416,1,0.125,0.526,3.23E-06,0.0702,0.738,114.054,287840,4,Peru,63,5.715000153,5.811946779,5.618053527,1.035225272,1.218770385,0.630166113,0.450002879,0.126819715,0.047049087,2.20726943
3mwVeBjvU3o3NQ4LBWvN6p,Anne - Uit Liefde Voor Muziek,Gers Pardoel,be,6/10/17,188,3699,0.815,0.557,2,-7.653,0,0.069,0.663,0,0.0762,0.71,145.036,163563,4,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
45wqPwIH4A5cr2IyyD4WKf,Eu Sei de Cor - Ao Vivo | Acústico,Marília Mendonça,br,12/31/17,155,71316,0.855,0.601,6,-5.902,0,0.0346,0.424,0,0.241,0.776,124.016,174663,4,Brazil,22,6.635000229,6.725469502,6.544530956,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761,2.769267082
6uP2DBITa982EzgIWSrlDY,B.O.B.A.,JóiPé,is,12/31/17,2,5919,0.837,0.605,5,-9.988,0,0.199,0.0196,2.69E-06,0.131,0.711,160.05,185250,4,Iceland,3,7.504000187,7.622030473,7.385969901,1.48063302,1.610574007,0.833552122,0.627162635,0.475540221,0.153526559,2.322715282
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,gb,11/10/17,168,50708,0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,United Kingdom,19,6.714000225,6.783791761,6.644208689,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066,1.704143524
0VhkA3NAwIFfVW4NFCbAOD,Christophe (feat. Maître Gims),Orelsan,be,11/28/17,181,3240,0.822,0.735,1,-5.648,1,0.298,0.118,0,0.0757,0.613,111.974,166493,4,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
693iqPOQvhI7PobtR8CC8v,Bonita,J Balvin,py,12/31/17,41,5695,0.782,0.868,5,-1.715,0,0.04,0.0106,0.00252,0.29,0.884,96.042,265747,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
6NosuXu0gXczpqyYiYzfFd,Notion,Tash Sultana,au,12/28/17,196,20510,0.238,0.415,4,-6.598,0,0.031,0.399,0.00974,0.191,0.0739,182.665,341000,3,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
58tfkTsqH8WBp9QRXpVlBu,Rocket (feat. NEIKED),Miriam Bryant,se,11/18/17,177,19460,0.716,0.736,0,-6.279,1,0.0696,0.0335,0,0.0623,0.656,173.896,190172,4,Sweden,9,7.28399992,7.344094877,7.223904962,1.494387269,1.478162169,0.830875158,0.612924099,0.385399252,0.384398729,2.097537994
4lJa7Wd4tol3IyQyjEuvJp,Zo Bijzonder - Uit Liefde Voor Muziek,Gers Pardoel,be,8/22/17,86,5202,0.664,0.529,3,-9.132,1,0.0392,0.143,1.06E-05,0.107,0.566,95.008,212534,4,Belgium,17,6.890999794,6.95582075,6.826178838,1.463780761,1.462312698,0.818091869,0.539770722,0.231503338,0.251343131,2.124210358
1VRjHqcE8ttKtaj8bTaJyS,De Vez en Cuando,"Franco ""El Gorilla""",cl,8/13/17,194,8959,0.75,0.836,6,-2.849,1,0.189,0.0551,0,0.0571,0.642,175.873,152760,4,Chile,20,6.65199995,6.73925056,6.564749341,1.25278461,1.284024954,0.819479704,0.376895279,0.326662421,0.082287982,2.509585857
0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,us,11/12/17,199,153845,0.806,0.77,1,-6.464,0,0.19,0.0252,0,0.0645,0.406,152.094,198110,4,United States,14,6.993000031,7.074656748,6.911343313,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788,2.218113422
2rHVaNBkAWylDbgh9l47n5,Solmussa (feat. BEHM),Pikku G,fi,12/31/17,5,70215,0.65,0.672,2,-5.85,1,0.148,0.447,0,0.285,0.387,115.052,191321,4,Finland,5,7.468999863,7.527542076,7.41045765,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,2.430181503
7jzpAD8q77nwEmSsqUeUjy,Déjame te explico,Reykon,py,9/28/17,132,1153,0.836,0.78,7,-4.448,0,0.0665,0.26,0,0.231,0.865,92.994,182330,4,Paraguay,70,5.493000031,5.57738127,5.408618791,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913,1.68533349
4OdVWcLwTqgFQJNAMLaur9,Mä hiihdän,Antti Tuisku,fi,9/14/17,146,8453,0.479,0.616,2,-5.479,0,0.067,0.0754,0,0.102,0.371,180.17,176211,4,Finland,5,7.468999863,7.527542076,7.41045765,1.443571925,1.540246725,0.80915767,0.617950857,0.245482773,0.382611543,2.430181503
0ijT1F143SdGb45SQB3rHk,Milk Tea,Shota Shimizu,jp,12/31/17,159,4200,0.705,0.37,3,-8.324,1,0.026,0.535,9.91E-06,0.117,0.359,89.963,263813,4,Japan,51,5.920000076,5.990719445,5.849280708,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737,1.363223553
5OHOykHs3Ct2pgbqod8uMD,Senorita,Kay One,at,12/31/17,21,13336,0.821,0.75,2,-6.856,1,0.17,0.0141,0,0.0285,0.709,98.071,238979,4,Austria,13,7.006000042,7.070669812,6.941330272,1.487097263,1.459944963,0.815328419,0.56776619,0.316472322,0.221060365,2.138506413
2374M0fQpWi3dLnB54qaLX,Africa,Toto,au,12/31/17,136,40149,0.671,0.373,9,-18.064,1,0.0323,0.257,7.95E-05,0.0481,0.732,92.717,295893,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
19e9Qua87z2v8oIEA649dD,Benim Stilim,Norm Ender,tr,8/1/17,183,6399,0.78,0.726,10,-6.455,0,0.158,0.0286,0,0.322,0.833,100.002,213996,4,Turkey,69,5.5,5.594864963,5.405135037,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,1.879277945
3JhYmcV0MxCh6Jy3BpIhoq,Snow,Angus & Julia Stone,au,7/20/17,171,17804,0.742,0.575,2,-7.511,1,0.0301,0.137,0.0231,0.102,0.807,105.726,252360,4,Australia,10,7.28399992,7.356651225,7.211348615,1.484414935,1.510041952,0.843886793,0.601607382,0.47769925,0.30118373,2.065210819
